Time,UID,PID,%usr,%system,%guest,%wait,%CPU,CPU,minflt/s,majflt/s,VSZ,RSS,%MEM,StkSize,StkRef,kB_rd/s,kB_wr/s,kB_ccwr/s,iodelay,cswch/s,nvcswch/s,threads,fd-nr,Command
1719457604,0,2440797,0.00,0.00,0.00,0.00,0.00,30,0.00,0.00,0,0,0.00,0,0,-1.00,-1.00,-1.00,0,0.07,0.00,1,-1,kworker/30:1-events
1719457604,0,2442058,0.00,0.00,0.00,0.00,0.00,21,0.00,0.00,0,0,0.00,0,0,-1.00,-1.00,-1.00,0,0.03,0.00,1,-1,kworker/21:0-mm_percpu_wq
1719457604,0,2443969,0.00,0.00,0.00,0.00,0.00,55,0.00,0.00,0,0,0.00,0,0,-1.00,-1.00,-1.00,0,0.08,0.00,1,-1,kworker/55:1-events
1719457604,0,2470700,0.00,0.00,0.00,0.00,0.00,56,0.00,0.00,0,0,0.00,0,0,-1.00,-1.00,-1.00,0,0.03,0.00,1,-1,kworker/56:2-rcu_par_gp
1719457604,0,2503838,0.00,0.00,0.00,0.00,0.00,35,0.00,0.00,0,0,0.00,0,0,-1.00,-1.00,-1.00,0,0.40,0.00,1,-1,kworker/35:0-mm_percpu_wq
1719457604,0,2503839,0.00,0.00,0.00,0.00,0.00,56,0.00,0.00,0,0,0.00,0,0,-1.00,-1.00,-1.00,0,0.05,0.00,1,-1,kworker/56:1-rcu_gp
1719457604,0,2554982,0.00,0.00,0.00,0.00,0.00,18,0.00,0.00,0,0,0.00,0,0,-1.00,-1.00,-1.00,0,0.08,0.00,1,-1,kworker/18:2-mm_percpu_wq
1719457604,1001,2559525,0.00,0.20,0.00,0.00,0.20,4,61.81,0.00,68734316,1383880,0.53,136,40,0.00,0.00,0.00,0,5.97,0.05,1,9,/usr/lib/postgresql/15/bin/postgres -D /pg/data
1719457604,1001,2559526,0.00,0.00,0.00,0.00,0.00,39,0.00,0.00,73468,5136,0.00,136,24,0.00,0.07,0.00,0,0.02,0.00,1,9,postgres: logger
1719457604,1001,2559527,0.18,0.08,0.00,0.00,0.27,1,0.95,0.00,68749024,2406268,0.91,136,24,0.00,389.63,0.00,0,6.37,0.02,1,51,postgres: checkpointer
1719457604,1001,2559528,0.00,0.00,0.00,0.00,0.00,8,0.02,0.00,68734600,534564,0.20,136,16,0.00,0.00,0.00,0,0.17,0.00,1,6,postgres: background writer
1719457604,1001,2559530,0.00,0.00,0.00,0.00,0.00,49,0.00,0.00,68734316,22780,0.01,136,24,0.00,0.13,0.00,0,1.53,0.00,1,7,postgres: walwriter
1719457604,1001,2559531,0.02,0.00,0.00,0.00,0.02,15,0.00,0.00,68736616,8876,0.00,136,16,0.00,0.00,0.00,0,10.15,0.00,1,7,postgres: autovacuum launcher
1719457604,0,2614894,0.00,0.00,0.00,0.00,0.00,57,0.00,0.00,0,0,0.00,0,0,-1.00,-1.00,-1.00,0,0.02,0.00,1,-1,kworker/57:3-rcu_par_gp
1719457604,0,2668457,0.00,0.00,0.00,0.00,0.00,42,0.00,0.00,0,0,0.00,0,0,-1.00,-1.00,-1.00,0,0.58,0.00,1,-1,kworker/42:1-events
1719457604,0,2698944,0.00,0.00,0.00,0.00,0.00,27,0.00,0.00,0,0,0.00,0,0,-1.00,-1.00,-1.00,0,0.08,0.00,1,-1,kworker/27:1-events
1719457604,0,2721877,0.00,0.00,0.00,0.00,0.00,41,0.00,0.00,0,0,0.00,0,0,-1.00,-1.00,-1.00,0,0.03,0.00,1,-1,kworker/41:2-mm_percpu_wq
1719457604,0,2723433,0.00,0.00,0.00,0.00,0.00,16,0.00,0.00,0,0,0.00,0,0,-1.00,-1.00,-1.00,0,0.08,0.00,1,-1,kworker/16:1-events
1719457604,0,2723434,0.00,0.00,0.00,0.00,0.00,17,0.00,0.00,0,0,0.00,0,0,-1.00,-1.00,-1.00,0,0.10,0.00,1,-1,kworker/17:2-events
1719457604,0,2723623,0.00,0.00,0.00,0.00,0.00,22,0.00,0.00,0,0,0.00,0,0,-1.00,-1.00,-1.00,0,0.05,0.00,1,-1,kworker/22:1-events
1719457604,0,2724344,0.00,0.00,0.00,0.02,0.00,51,0.00,0.00,0,0,0.00,0,0,-1.00,-1.00,-1.00,0,0.13,0.00,1,-1,kworker/51:2-mm_percpu_wq
1719457604,0,2725265,0.00,0.00,0.00,0.00,0.00,46,0.00,0.00,0,0,0.00,0,0,-1.00,-1.00,-1.00,0,0.07,0.00,1,-1,kworker/46:0-events
1719457604,0,2725276,0.00,0.00,0.00,0.00,0.00,43,0.00,0.00,0,0,0.00,0,0,-1.00,-1.00,-1.00,0,0.07,0.00,1,-1,kworker/43:2-events
1719457604,0,2725277,0.00,0.00,0.00,0.00,0.00,8,0.00,0.00,0,0,0.00,0,0,-1.00,-1.00,-1.00,0,0.23,0.00,1,-1,kworker/8:0-mm_percpu_wq
1719457604,0,2725596,0.00,0.00,0.00,0.00,0.00,23,0.00,0.00,0,0,0.00,0,0,-1.00,-1.00,-1.00,0,0.45,0.00,1,-1,kworker/23:1-events
1719457604,0,2725980,0.00,0.00,0.00,0.00,0.00,37,0.00,0.00,0,0,0.00,0,0,-1.00,-1.00,-1.00,0,0.08,0.00,1,-1,kworker/37:2-mm_percpu_wq
1719457604,0,2725991,0.00,0.00,0.00,0.00,0.00,36,0.00,0.00,0,0,0.00,0,0,-1.00,-1.00,-1.00,0,0.03,0.00,1,-1,kworker/36:2-mm_percpu_wq
